date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2022-05-17,180926499000,2022-04-20 17:52:29,10000000,21768000000,0.0216,465.85,400.0313415527344
2022-05-18,177024120000,2022-04-20 17:52:29,10000000,21768000000,0.0216,467.52,383.90545654296875
2022-05-19,181173577000,2022-04-20 17:52:29,10000000,21768000000,0.021099999999999997,467.95,381.5541687011719
2022-05-20,182983060000,2022-04-20 17:52:29,10000000,21768000000,0.0207,469.67,381.7207336425781
2022-05-23,183942304000,2022-04-20 17:52:29,10000000,21768000000,0.0209,467.91,388.8627624511719
2022-05-24,183128400000,2022-04-20 17:52:29,10000000,21768000000,0.0202,472.0,385.8942565917969
2022-05-25,181907544000,2022-04-20 17:52:29,10000000,21768000000,0.020099999999999996,474.78,389.3036193847656
2022-05-26,182917657000,2022-04-20 17:52:29,10000000,21768000000,0.0199,477.03,397.08245849609375
2022-05-27,193658283000,2022-04-20 17:52:29,10000000,21768000000,0.020099999999999996,478.31,406.8304443359375
2022-05-31,191717994000,2022-04-20 17:52:29,10000000,21768000000,0.0208,476.1,404.5477600097656
2022-06-01,189668700000,2022-04-20 17:52:29,10000000,21768000000,0.0216,475.25,401.27557373046875
2022-06-02,198578042000,2022-04-20 17:52:29,10000000,21768000000,0.0215,475.32,408.9172668457031
2022-06-03,193338535000,2022-04-20 17:52:29,10000000,21768000000,0.0218,474.37,402.2062683105469
2022-06-06,191659858000,2022-04-20 17:52:29,10000000,21768000000,0.0223,471.46,403.430908203125
2022-06-07,194951809000,2022-04-20 17:52:29,10000000,21768000000,0.0226,472.7,407.3006896972656
2022-06-08,193011520000,2022-04-20 17:52:29,10000000,21768000000,0.0229,471.32,402.8724670410156
2022-06-09,188040892000,2022-04-20 17:52:29,10000000,21768000000,0.0235,470.59,393.291015625
2022-06-10,182750516000,2022-04-20 17:52:29,10000000,21768000000,0.0258,466.09,381.88726806640625
2022-06-13,177183994000,2022-04-20 17:52:29,10000000,21768000000,0.028900000000000002,456.95,367.3877258300781
2022-06-14,176166614000,2022-04-20 17:52:29,10000000,21768000000,0.0315,454.5,366.2806396484375
2022-06-15,177997898000,2022-04-20 17:52:29,10000000,21768000000,0.029300000000000003,459.93,371.50250244140625
2022-06-16,175025695000,2022-04-20 17:52:29,10000000,21768000000,0.0288,459.51,359.20721435546875
2022-06-17,173390620000,2022-04-20 17:52:29,10000000,21768000000,0.0286,460.28,359.9815979003906
2022-06-21,177220329000,2022-04-20 17:52:29,10000000,21768000000,0.0292,458.44,369.0436096191406
2022-06-22,178702797000,2022-04-20 17:52:29,10000000,21768000000,0.0279,461.25,368.37451171875
2022-06-23,185439306000,2022-04-20 17:52:29,10000000,21768000000,0.0278,462.52,371.9855651855469
2022-06-24,186638361000,2022-04-20 17:52:29,10000000,21768000000,0.028300000000000002,461.7,383.8124084472656
2022-06-27,186333147000,2022-04-20 17:52:29,10000000,21768000000,0.028900000000000002,460.33,382.34637451171875
2022-06-28,183041196000,2022-04-20 17:52:29,10000000,21768000000,0.0288,459.94,374.533935546875
