date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2013-12-27,29573375480,2013-10-03 16:19:15,17462000,1502369000,0.0012,365.22,154.61090087890625
2013-12-30,29593253400,2013-10-03 16:19:15,17462000,1502369000,0.0013,366.19,154.58572387695312
2013-12-31,29756749292,2013-10-03 16:19:15,17462000,1502369000,0.0013,365.67,155.3173370361328
2014-01-02,29464046920,2013-10-03 16:19:15,17462000,1502369000,0.0013,366.65,153.82882690429688
2014-01-03,29399443680,2013-10-03 16:19:15,17462000,1502369000,0.0013,366.14,153.8036346435547
2014-01-06,28882617760,2013-10-03 16:19:15,17462000,1502369000,0.0012,367.08,153.35792541503906
2014-01-07,29305023560,2013-10-03 16:19:15,17462000,1502369000,0.0013,367.59,154.29971313476562
2014-01-08,29270237200,2013-10-03 16:19:15,17462000,1502369000,0.0013,366.57,154.33338928222656
2014-01-09,29364657320,2013-10-03 16:19:15,17462000,1502369000,0.0013,367.2,154.43431091308594
2014-01-10,29583314440,2013-10-03 16:19:15,17462000,1502369000,0.0012,369.21,154.85475158691406
2014-01-13,29121152800,2013-10-03 16:19:15,17462000,1502369000,0.0011,369.97,152.79449462890625
2014-01-14,30000750760,2013-10-03 16:19:15,17462000,1502369000,0.0011,369.07,154.45956420898438
2014-01-15,30651752640,2013-10-03 16:19:15,17462000,1502369000,0.0013,368.89,155.2921142578125
2014-01-16,30626905240,2013-10-03 16:19:15,17462000,1502369000,0.0011,369.58,155.09027099609375
2014-01-17,30497698760,2013-10-03 16:19:15,17462000,1502369000,0.0011,369.89,154.43431091308594
2014-01-21,30239285800,2013-10-03 16:19:15,17462000,1502369000,0.0012,370.19,154.88845825195312
2014-01-22,30696477960,2014-01-21 16:15:24,14676000,1499297000,0.0011,369.44,154.98931884765625
2014-01-23,30254194240,2014-01-21 16:15:24,14676000,1499297000,0.0011,370.97,153.7195587158203
2014-01-24,29364657320,2014-01-21 16:15:24,14676000,1499297000,0.0011,371.21,150.43971252441406
2014-01-27,29001885280,2014-01-21 16:15:24,14676000,1499297000,0.0011,370.54,149.69967651367188
2014-01-28,29374596280,2014-01-21 16:15:24,14676000,1499297000,0.0011,370.87,150.5911102294922
2014-01-29,29051580080,2014-01-21 16:15:24,14676000,1499297000,0.0011,372.01,149.14463806152344
2014-01-30,29513741720,2014-01-21 16:15:24,14676000,1499297000,0.001,371.7,150.72564697265625
2014-01-31,29414352120,2014-01-21 16:15:24,14676000,1499297000,0.001,371.96,149.84271240234375
2014-02-03,28867709320,2014-01-21 16:15:24,14676000,1499297000,0.0011,373.56,146.47042846679688
2014-02-04,29677734560,2014-01-21 16:15:24,14676000,1499297000,0.0012,372.84,147.496337890625
2014-02-05,30313828000,2014-01-21 16:15:24,14676000,1499297000,0.0012,371.88,147.3113250732422
2014-02-06,30482790320,2014-01-21 16:15:24,14676000,1499297000,0.0013,371.51,149.2539825439453
2014-02-07,31248090240,2014-01-21 16:15:24,14676000,1499297000,0.0012,372.24,151.1041259765625
2014-02-10,31695343440,2014-01-21 16:15:24,14676000,1499297000,0.0012,372.5,151.38162231445312
2014-02-11,31789763560,2014-01-21 16:15:24,14676000,1499297000,0.0012,372.11,153.038330078125
2014-02-12,32371192720,2014-01-21 16:15:24,14676000,1499297000,0.0012,371.45,153.11404418945312
