date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2014-05-01,50782379760,2014-03-14 15:58:45,0,4985000000,0.001,381.54,159.0774383544922
2014-05-02,50602206900,2014-03-14 15:58:45,0,4985000000,0.001,381.99,158.84939575195312
2014-05-05,50312172540,2014-03-14 15:58:45,0,4985000000,0.0011,381.56,159.1534881591797
2014-05-06,49582692180,2014-03-14 15:58:45,0,4985000000,0.001,382.07,157.76821899414062
2014-05-07,49209163080,2014-03-14 15:58:45,0,4985000000,0.001,381.96,158.69735717773438
2014-05-08,50417639580,2014-03-14 15:58:45,0,4985000000,0.001,382.17,158.52841186523438
2014-05-09,50707673940,2014-03-14 15:58:45,0,4985000000,0.001,381.54,158.7649383544922
2014-05-12,51112121430,2014-03-14 15:58:45,0,4985000000,0.0009,381.1,160.31065368652344
2014-05-13,51015608970,2014-03-14 15:58:45,0,4985000000,0.001,382.01,160.45423889160156
2014-05-14,50506725090,2014-03-14 15:58:45,0,4985000000,0.001,383.61,159.69407653808594
2014-05-15,50164544550,2014-03-14 15:58:45,0,4985000000,0.0009,384.16,158.29185485839844
2014-05-16,50717297730,2014-03-14 15:58:45,0,4985000000,0.0009,383.91,158.84092712402344
2014-05-19,51050704410,2014-03-14 15:58:45,0,4985000000,0.0009,383.55,159.42379760742188
2014-05-20,50506725090,2014-03-14 15:58:45,0,4985000000,0.0009,384.01,158.41860961914062
2014-05-21,50239122360,2014-03-14 15:58:45,0,4985000000,0.0009,383.23,159.753173828125
2014-05-22,50331247890,2014-03-14 15:58:45,0,4985000000,0.0009,382.84,160.14170837402344
2014-05-23,50423373420,2014-03-14 15:58:45,0,4985000000,0.001,383.46,160.78370666503906
2014-05-27,49953971910,2014-03-14 15:58:45,0,4985000000,0.0009,384.13,161.77191162109375
2014-05-28,50116288320,2014-03-14 15:58:45,0,4985000000,0.001,385.84,161.65370178222656
2014-05-29,50072419020,2014-03-14 15:58:45,0,4985000000,0.001,385.55,162.4899139404297
2014-05-30,50897161860,2014-03-14 15:58:45,0,4985000000,0.001,385.33,162.75173950195312
2014-06-02,50748006240,2014-03-14 15:58:45,0,4985000000,0.001,383.88,162.93756103515625
2014-06-03,50673428430,2014-03-14 15:58:45,0,4985000000,0.001,382.72,162.8531494140625
2014-06-04,51024382830,2014-03-14 15:58:45,0,4985000000,0.001,382.49,163.18258666992188
2014-06-05,51656100750,2014-06-04 17:39:28,0,4985000000,0.001,382.97,164.24681091308594
2014-06-06,51866673390,2014-06-04 17:39:28,0,4985000000,0.0011,382.89,165.03237915039062
2014-06-09,51669261540,2014-06-04 17:39:28,0,4985000000,0.0011,382.77,165.20132446289062
2014-06-10,51370950300,2014-06-04 17:39:28,0,4985000000,0.0011,382.44,165.21820068359375
2014-06-11,50993674320,2014-06-04 17:39:28,0,4985000000,0.0011,382.44,164.64385986328125
2014-06-12,50642719920,2014-06-04 17:39:28,0,4985000000,0.001,383.71,163.47816467285156
2014-06-13,50581302900,2014-06-04 17:39:28,0,4985000000,0.0011,383.41,163.97653198242188
2014-06-16,50638332990,2014-06-04 17:39:28,0,4985000000,0.0011,383.75,164.11166381835938
2014-06-17,50647106850,2014-06-04 17:39:28,0,4985000000,0.0011,382.67,164.56784057617188
2014-06-18,51006835110,2014-06-04 17:39:28,0,4985000000,0.001,383.4,165.77572631835938
2014-06-19,51002448180,2014-06-04 17:39:28,0,4985000000,0.0009,383.2,165.96151733398438
2014-06-20,50607624480,2014-06-04 17:39:28,0,4985000000,0.0009,383.32,166.29849243164062
2014-06-23,50546207460,2014-06-04 17:39:28,0,4985000000,0.001,383.6,166.24754333496094
2014-06-24,51024382830,2014-06-04 17:39:28,0,4985000000,0.0012,384.52,165.2460479736328
2014-06-25,51006835110,2014-06-04 17:39:28,0,4985000000,0.0011,385.03,165.992919921875
2014-06-26,50730458520,2014-06-04 17:39:28,0,4985000000,0.0011,385.83,165.8740997314453
2014-06-27,50664654570,2014-06-04 17:39:28,0,4985000000,0.001,385.46,166.19662475585938
2014-06-30,50519885880,2014-06-04 17:39:28,0,4985000000,0.0011,385.92,166.11175537109375
2014-07-01,50642719920,2014-06-04 17:39:28,0,4985000000,0.0011,384.84,167.22357177734375
2014-07-02,50778714750,2014-06-04 17:39:28,0,4985000000,0.0012,383.32,167.39332580566406
2014-07-03,51041930550,2014-06-04 17:39:28,0,4985000000,0.0011,382.97,168.216552734375
2014-07-07,51028769760,2014-06-04 17:39:28,0,4985000000,0.0012,383.87,167.63095092773438
2014-07-08,51528879780,2014-06-04 17:39:28,0,4985000000,0.0011,385.01,166.5530548095703
2014-07-09,51730678560,2014-06-04 17:39:28,0,4985000000,0.0011,385.45,167.29989624023438
2014-07-10,51800869440,2014-06-04 17:39:28,0,4985000000,0.001,385.47,166.63795471191406
